,Unnamed: 0,City,title,company,salary,summary
1371,1371,"Boston,MA",Six\West Rooftop Bar & Restaurant in Southie seeks SERVERS,Bespoke Hospitality,$300 - $600 a day,"We have successfully operating all throughout the pandemic, with no exposures to staff or guests.All customers and staff are required to wear masks, social…"
1372,1372,"Boston,MA",United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
1373,1373,"Boston,MA",Customer Service Rep Entry Level,TBUS Agency,"$46,000 - $78,000 a year",Ability to think strategically about the personal impact to the client's long-term business strategy.A good job for someone just entering the workforce or…
1374,1374,"Boston,MA",,Venture Solar,"$72,000 - $200,000 a year","No previous sales experience required.Health, dental, and vision insurance."
1375,1375,"Boston,MA",Front Office Manager,Palladion Services,"$52,000 - $57,000 a year",Answering a high-volume of telephone calls from job applicants.Managing various databases and expanding Palladion's employment contacts.
1376,1376,"Boston,MA",MBTA Transit Associate (Ticket Agent),Block By Block,$17 an hour,"You will mostly out of your booth, greeting and helping passengers.*.Transit Ambassadors will continually offer a greeting to the public."
1377,1377,"Boston,MA",Amazon Warehouse Attendant (Immediate Openings!) - Earn up t...,Amazon,Up to $18 an hour,"As part of this team, you'll load conveyor belts and transport and stage deliveries to be picked up by drivers.Overnight, Early Morning, Day, Evening, Weekend."
1378,1378,"Boston,MA",Patient Check-in / Greeter - COVID-19 Vaccine,Beth Israel Lahey Health,,"Beth Israel Lahey Health is hiring full-time and part-time administrative professionals throughout the greater Boston area, including the North and South Shores…"
1379,1379,"Boston,MA",Order Picker/Packer (Immediate Openings) - Earn up to $15.45...,Amazon,Up to $15.45 an hour,"Use smartphone, manage apps, and scan bar codes.Get grocery orders prepared for delivery.Put new grocery inventory away."
1380,1380,"Boston,MA",Graphic Arts Designer,The Children's Trust,"$45,000 - $61,316 a year","In collaboration with colleagues, the designer turns content into attractive, clean designs that appeal to audiences including the legislature, family support…"
1381,1381,"Boston,MA",Dunkin Donuts Crew Member,Dunkin' Donuts,$13.50 an hour,Hold guests as highest priority and ensure each guest is highly satisfied with his/her experience.Anticipate and understand guests' needs and exceed their…
