,Unnamed: 0,City,title,company,salary,summary
603,603,"Chicago, IL",FT & PT Package Handler - Warehouse,FedEx Ground PH US,Up to $19 an hour ++,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
604,604,"Chicago, IL",Social Media Moderator (Contract Part Time/Remote),Corelle Brands,,"Gather, analyze and utilize relevant data to develop ways to improve the overall user experience on the site.Wow our consumers – provide best-in-class customer…"
605,605,"Chicago, IL",Customer Assistance Representative,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
606,606,"Chicago, IL",Warehouse Package Handler,FedEx Ground PH US,Up to $22.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
607,607,"Chicago, IL",Part-Time Store Associate,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
608,608,"Chicago, IL",Mariano's Retail Clerk (Chicago/S. Ashland Ave./Bridgeport),Mariano's,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
609,609,"Chicago, IL",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
610,610,"Chicago, IL","Sales, Cashier and Stockroom Associates",ZARA,,The sales associate is responsible for greeting and assisting the customers as well as maintaining the appearance of the store and the merchandise.
611,611,"Chicago, IL",School Clerk (School Office Services),Chicago Public Schools,,"ESSENTIAL FUNCTIONS: Prepares and types a variety of original correspondence, memorandums, and reports using either a personal computer or typewriter, as…"
612,612,"Chicago, IL",Registration and Enrollment Clerk,Evanston/Skokie School District 65,$21.78 an hour,Central Office/Registration and Enrollment Clerk.Illinois Municipal Retirement Fund pension plan.Life Insurance and Long Term Disability.
613,613,"Chicago, IL",Part-Time Seasonal,Chicago Public Schools,,"Data entry, filing, answering phones and other various clerical duties.Our vision is that Every Chicago Public Schools student in every neighborhood will be…"
614,614,"Chicago, IL",Bookseller (Seasonal),Barnes & Noble College,,"Assist with processing sales transactions involving cash, credit, or financial aid payments.Greet customers, answer questions, and assist with the purchase of…"
615,615,"Chicago, IL",Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
616,616,"Chicago, IL",Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
617,617,"Chicago, IL",FT & PT Package Handler - Warehouse,FedEx Ground PH US,Up to $19 an hour ++,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
618,618,"Chicago, IL",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
619,619,"Chicago, IL",Social Media Moderator (Contract Part Time/Remote),Corelle Brands,,"Gather, analyze and utilize relevant data to develop ways to improve the overall user experience on the site.Wow our consumers – provide best-in-class customer…"
620,620,"Chicago, IL",Warehouse Package Handler,FedEx Ground PH US,Up to $22.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
621,621,"Chicago, IL",Part-Time Store Associate,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
622,622,"Chicago, IL",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
623,623,"Chicago, IL",Mariano's Retail Clerk (Chicago/S. Ashland Ave./Bridgeport),Mariano's,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
624,624,"Chicago, IL",Warehouse Person (Loader) Part-Time/Evenings,PepsiCo,$14.95 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
625,625,"Chicago, IL",Part-Time Seasonal,Chicago Public Schools,,"Data entry, filing, answering phones and other various clerical duties.Our vision is that Every Chicago Public Schools student in every neighborhood will be…"
626,626,"Chicago, IL",Case Processor (Office Automation),US Department of the Treasury,"$39,311 - $59,049 a year","Retrieves from automated systems a variety of reports and technical material including forms, correspondence, supporting statements, and documents that contain…"
627,627,"Chicago, IL",School Clerk (School Office Services),Chicago Public Schools,,"ESSENTIAL FUNCTIONS: Prepares and types a variety of original correspondence, memorandums, and reports using either a personal computer or typewriter, as…"
628,628,"Chicago, IL",GROCERY DEPARTMENT,Jewel Osco,,"In some areas, you may be required to obtain a food handler's certification.You will assist with cleaning and sanitizing food preparation areas, tools, and…"
629,629,"Chicago, IL",Airport Operations Crew,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
630,630,"Chicago, IL",Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
631,631,"Chicago, IL",FT & PT Package Handler - Warehouse,FedEx Ground PH US,Up to $19 an hour ++,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
632,632,"Chicago, IL",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
633,633,"Chicago, IL",Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
634,634,"Chicago, IL",Social Media Moderator (Contract Part Time/Remote),Corelle Brands,,"Gather, analyze and utilize relevant data to develop ways to improve the overall user experience on the site.Wow our consumers – provide best-in-class customer…"
635,635,"Chicago, IL",Warehouse Package Handler,FedEx Ground PH US,Up to $22.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
636,636,"Chicago, IL",Part-Time Store Associate,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
637,637,"Chicago, IL",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
638,638,"Chicago, IL",Warehouse Person (Loader) Part-Time/Evenings,PepsiCo,$14.95 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
639,639,"Chicago, IL",Mariano's Retail Clerk (Chicago/S. Ashland Ave./Bridgeport),Mariano's,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
640,640,"Chicago, IL",Part-Time Seasonal,Chicago Public Schools,,"Data entry, filing, answering phones and other various clerical duties.Our vision is that Every Chicago Public Schools student in every neighborhood will be…"
641,641,"Chicago, IL",Case Processor (Office Automation),US Department of the Treasury,"$39,311 - $59,049 a year","Retrieves from automated systems a variety of reports and technical material including forms, correspondence, supporting statements, and documents that contain…"
642,642,"Chicago, IL",School Clerk (School Office Services),Chicago Public Schools,,"ESSENTIAL FUNCTIONS: Prepares and types a variety of original correspondence, memorandums, and reports using either a personal computer or typewriter, as…"
643,643,"Chicago, IL","CLERK, MAILROOM(FULL-TIME)",Compass Group,,Summary: Accurately and promptly processes all Mail and Distribution Services items with highest level of customer service.Message and data rates may apply.
644,644,"Chicago, IL",Crew Member / Team Member,Portillo's,,"Greet our guests with a smile, quickly and accurately take their order and payment.Take phone orders or catering orders to help our guests plan their special…"
645,645,"Chicago, IL",Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
646,646,"Chicago, IL",Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
647,647,"Chicago, IL",FT & PT Package Handler - Warehouse,FedEx Ground PH US,Up to $19 an hour ++,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
